frame,t,u,v,r,X,Y,Z,X_smooth,Y_smooth,speed_2d,speed_3d,hook_angle_deg
67545,1126.87575,1211.0,403.0,53.0,6.563980649813747,12.489289996878465,0.0,6.546990898984922,12.44807724752269,19.987461028342636,19.987461028342636,40.39614639557052
67546,1126.8924333333334,1203.0,409.0,60.0,6.653284426922719,12.583722508642031,0.0,6.7348118639739445,12.72360795838464,14.927815437125494,14.927815437125494,40.39614639557052
67547,1126.9091166666667,1210.0,398.0,57.0,6.552819150772038,12.488392528181903,0.0,6.591844185399675,12.519686370588431,1.2700140834858156,1.2700140834858156,40.39614639557052
67548,1126.9258,1208.0,407.0,57.0,6.605280184439508,12.529745009849727,0.0,6.605289432120455,12.536061949313947,1.2022448738575502,1.2022448738575502,40.39614639557052
67549,1126.9424833333333,1207.0,408.0,58.0,6.61735517391205,12.542081173004755,0.0,6.592880390382799,12.520303870019994,1.2569716322073488,1.2569716322073488,40.39614639557052
67550,1126.9591666666668,1206.0,401.0,56.0,6.599292725815344,12.53723399973045,0.0,6.60744497499531,12.535391406909264,0.34259691405853615,0.34259691405853615,40.39614639557052
67551,1126.97585,1210.0,407.0,56.0,6.588349661619195,12.509022935917987,0.0,6.601850970580144,12.534218433390041,0.31176754690763064,0.31176754690763064,40.39614639557052
67552,1126.9925333333333,1205.0,401.0,56.0,6.607686532101552,12.547431186555208,0.0,6.597335759775332,12.531636453340903,0.19062121228439233,0.19062121228439233,40.39614639557052
67553,1127.0092166666666,1206.0,402.0,55.0,6.603097733536314,12.539393319703194,0.0,6.599668312098271,12.533798131867009,0.6087250414478507,0.6087250414478507,40.39614639557052
67554,1127.0259,1208.0,402.0,57.0,6.586125575059476,12.518749013186854,0.0,6.592233053038762,12.52688059054126,0.718499426297895,0.718499426297895,40.39614639557052
67555,1127.0425833333334,1208.0,403.0,56.0,6.589991847581252,12.520968506098656,0.0,6.586237508926124,12.516500764387507,1.6613452777339461,1.6613452777339461,40.39614639557052
67556,1127.0592666666666,1211.0,403.0,56.0,6.563980649813747,12.489289996878465,0.0,6.568628401662437,12.495096580884722,0.49389913219357956,0.49389913219357956,40.39614639557052
67557,1127.07595,1209.0,403.0,55.0,6.581412310407703,12.510519662108978,0.0,6.562831083831584,12.48924108842733,0.14926780964847458,0.14926780964847458,40.39614639557052
67558,1127.0926333333334,1214.0,401.0,52.0,6.528874831244307,12.45168706163563,0.0,6.562624655460982,12.491722802520043,0.7873900494205354,0.7873900494205354,40.39614639557052
67559,1127.1093166666667,1207.0,400.0,52.0,6.586949406778835,12.524726186938643,0.0,6.569087688472776,12.503159206523677,0.8220822654671589,0.8220822654671589,40.39614639557052
67560,1127.126,1207.0,399.0,53.0,6.583069455850231,12.522511590806001,0.0,6.576333473626233,12.51480402554985,2.622278165000577,2.622278165000577,40.39614639557052
67561,1127.1426833333333,1207.0,398.0,54.0,6.579171489489181,12.520286711835325,0.0,6.604606870123331,12.548188638266007,2.3464409616928226,2.346440961692822,40.39614639557052
67562,1127.1593666666668,1206.0,399.0,54.0,6.591630106077055,12.532885507149679,0.0,6.579371041299574,12.518262094586051,3.8728458571106823,3.8728458571106823,40.39614639557052
67563,1127.17605,1207.0,400.0,54.0,6.586949406778835,12.524726186938643,0.0,6.536832089094886,12.469629335093734,2.435637677746391,2.435637677746391,40.39614639557052
67565,1127.2094166666666,1221.0,395.0,44.0,6.434800151791299,12.35370558267808,0.0,6.482629260143565,12.409075873942552,4.619025808158257,4.619025808158257,40.39614639557052
67566,1127.2261,1221.0,393.0,44.0,6.425527131111766,12.347985551479894,0.0,6.430528735134511,12.352296528596066,1.178307244356116,1.178307244356116,40.39614639557052
67567,1127.2427833333334,1221.0,392.0,46.0,6.420855236885965,12.345103709451319,0.0,6.416038956045226,12.339011691234308,2.303648731979043,2.303648731979043,40.39614639557052
67568,1127.2594666666666,1220.0,392.0,45.0,6.431179438389349,12.357505191298426,0.0,6.440607274919801,12.368566010949163,1.8950473511441757,1.8950473511441757,40.39614639557052
67569,1127.27615,1216.0,392.0,42.0,6.471322567685914,12.405725316515218,0.0,6.46175352946511,12.39206896449005,1.2151438803186212,1.2151438803186212,40.39614639557052
67570,1127.2928333333334,1218.0,391.0,43.0,6.446938671566419,12.379132615305796,0.0,6.445086071087876,12.380528765807766,9.426621257214563,9.426621257214563,40.39614639557052
67571,1127.3095166666667,1218.0,388.0,42.0,6.433183613646516,12.370783799978511,0.0,6.3483678312656435,12.256518131101748,3.1305565405123166,3.1305565405123166,40.39614639557052
67572,1127.3262,1225.0,375.0,54.0,6.2911024020713935,12.239073613135407,0.0,6.349800441545016,12.30872659753468,16.961280575265924,16.961280575265924,40.39614639557052
67573,1127.3428833333332,1227.0,375.0,53.0,6.2669676718622895,12.210703959269521,0.0,6.474793898596956,12.56259477472983,11.63593562578353,11.63593562578353,40.39614639557052
67574,1127.3595666666668,1124.0,263.0,26.0,6.748659561320024,13.02606033105889,0.0,6.575479038585689,12.728569113935,2.347107641909515,2.347107641909515,40.39614639557052
67575,1127.37625,1122.0,265.0,29.0,6.768482409197465,13.041655752635869,0.0,6.606828492529792,12.752032441555018,2.7851301321513144,2.7851301321513144,40.39614639557052
67578,1127.4263,1218.0,386.0,44.0,6.423897169123867,12.365147268978934,0.0,6.5513698213248,12.624143761202133,8.859683199584424,8.859683199584424,40.39614639557052
67580,1127.4596666666666,1229.0,390.0,41.0,6.323444545796076,12.23386212129795,0.0,6.4197278649167275,12.359454407336157,6.1611825478696165,6.1611825478696165,40.39614639557052
67581,1127.47635,1221.0,394.0,44.0,6.430175376376217,12.350852805727278,0.0,6.374890154866431,12.26696023962864,1.3117816417619417,1.3117816417619417,40.39614639557052
67585,1127.5430833333332,1216.0,392.0,43.0,6.471322567685914,12.405725316515218,0.0,6.416605422040522,12.343921342289361,0.5033793855859623,0.5033793855859623,40.39614639557052
67590,1127.6265,1220.0,385.0,49.0,6.398178869166009,12.337257644299713,0.0,6.4403986911674025,12.378519894202825,0.7853535424336335,0.7853535424336335,40.39614639557052
67591,1127.6431833333334,1219.0,387.0,49.0,6.41820017990263,12.355616234666524,0.0,6.449203455686973,12.388222820480784,3.0318807871636455,3.0318807871636455,40.39614639557052
67592,1127.6598666666666,1216.0,387.0,46.0,6.4489047115261675,12.392266128813874,0.0,6.413115103009448,12.35278051295579,21.752442875005887,21.752442875005887,40.39614639557052
67596,1127.7266,1218.0,388.0,44.0,6.433183613646516,12.370783799978511,0.0,7.438811138746684,13.379974752409634,58.0303778015781,58.0303778015781,40.39614639557052
67600,1127.7933333333333,1228.0,368.0,30.0,6.214898982645032,12.17079939463884,0.0,4.688578762607458,10.653631587254708,53.72288937621771,53.72288937621771,40.39614639557052
67601,1127.8100166666668,1225.0,365.0,28.0,6.235903499420549,12.204296410640634,0.0,4.0524715277519645,10.02222061535324,177.3792021425592,177.3792021425592,40.39614639557052
67602,1127.8267,1318.0,272.0,21.0,-5.016986576744919,0.9998162936429706,0.0,1.9565105839664179,7.933138455231935,213.43179495415467,213.43179495415467,40.39614639557052
67603,1127.8433833333333,1229.0,378.0,40.0,6.259007793349801,12.192414245937826,0.0,-0.5621969814921134,5.416180037744891,255.47433390885163,255.4743339088517,40.39614639557052
67604,1127.8600666666666,1318.0,274.0,21.0,-4.542169176755007,1.4460989809393927,0.0,-3.5789997841571886,2.4053764405660556,95.34931080455658,95.34931080455658,40.39614639557052
67605,1127.8767500000001,1318.0,274.0,21.0,-4.542169176755007,1.4460989809393927,0.0,-2.4482136917613424,3.5242108132257703,40.973747478621576,40.973747478621576,40.39614639557052
67606,1127.8934333333334,1318.0,274.0,22.0,-4.542169176755007,1.4460989809393927,0.0,-1.966370156502759,4.009088765896282,196.88220207119957,196.88220207119957,40.39614639557052
67608,1127.9268,1230.0,380.0,38.0,6.257784335121858,12.185009989208897,0.0,2.6884008425493966,8.644695127943713,21.88222675820513,21.88222675820513,40.39614639557052
67620,1128.127,1221.0,377.0,34.0,6.347811353773912,12.300046839130808,0.0,5.793737518591205,11.734757222050362,66.81306795019347,66.81306795019347,40.39614639557052
67622,1128.1603666666667,1223.0,381.0,33.0,6.345595471915532,12.28604578598932,0.0,7.373058849016502,13.308178196575696,84.04126647336723,84.04126647336723,40.39614639557052
67623,1128.17705,1225.0,384.0,34.0,6.338271476710381,12.268791748486533,0.0,6.378571887980773,12.319822116755658,0.8047707423158922,0.8047707423158923,40.39614639557052
67625,1128.2104166666668,1217.0,385.0,42.0,6.429557840801346,12.374617544223314,0.0,6.3988493965122535,12.337425534675784,2.510080727288165,2.5100807272881647,40.39614639557052
67626,1128.2271,1218.0,386.0,41.0,6.423897169123867,12.365147268978934,0.0,6.42668622166586,12.368710571762241,0.7673496120783797,0.7673496120783797,40.39614639557052
67627,1128.2437833333333,1217.0,386.0,42.0,6.43418373206374,12.37741005736223,0.0,6.435609340038784,12.377890324806646,1.821137547859713,1.821137547859713,40.39614639557052
67628,1128.2604666666666,1218.0,386.0,41.0,6.423897169123867,12.365147268978934,0.0,6.4153585258151535,12.355240609009508,1.0851113429518386,1.0851113429518386,40.39614639557052
67629,1128.2771500000001,1221.0,386.0,38.0,6.392316979873183,12.327499982888405,0.0,6.401997645804772,12.343025232490545,1.2718776802314076,1.2718776802314078,40.39614639557052
67630,1128.2938333333334,1220.0,382.0,36.0,6.383668760860553,12.328354946352828,0.0,6.386792062975835,12.328225132079888,2.8294194058934807,2.8294194058934807,40.39614639557052
67631,1128.3105166666667,1220.0,382.0,36.0,6.383668760860553,12.328354946352828,0.0,6.3550176635023226,12.29331640766294,1.3437325816229024,1.3437325816229024,40.39614639557052
67633,1128.3438833333335,1221.0,383.0,35.0,6.377713508821955,12.318491881547796,0.0,6.383374487781521,12.328046026084959,7.730567686057096,7.730567686057096,40.39614639557052
67634,1128.3605666666667,1221.0,383.0,35.0,6.377713508821955,12.318491881547796,0.0,6.469117445997936,12.424388272330868,0.9780144900244457,0.9780144900244457,40.39614639557052
67643,1128.5107166666667,1195.0,385.0,31.0,6.630450569204004,12.613801043151422,0.0,6.565595517621374,12.535097684683452,8.79426292358746,8.79426292358746,40.39614639557052
67644,1128.5274,1187.0,390.0,30.0,6.709573983442136,12.69651279659522,0.0,6.661739158641861,12.64592394620874,5.7390679726482325,5.7390679726482325,40.39614639557052
67645,1128.5440833333334,1190.0,387.0,31.0,6.676951687569957,12.664470168110247,0.0,6.724972244594593,12.717819867438012,0.2282963428833902,0.2282963428833902,40.39614639557052
67646,1128.5607666666667,1184.0,389.0,34.0,6.7280155677092575,12.720880124417194,0.0,6.723194933421515,12.71445123333006,0.6642949731426567,0.6642949731426566,40.39614639557052
67647,1128.57745,1183.0,390.0,35.0,6.73833465260477,12.730973114076368,0.0,6.731360848358091,12.721944100826423,2.0481782653555753,2.0481782653555753,40.39614639557052
67648,1128.5941333333333,1182.0,390.0,36.0,6.745355315597106,12.739385097618047,0.0,6.753186472874735,12.74823594621485,0.3336205588173052,0.3336205588173052,40.39614639557052
67649,1128.6108166666668,1181.0,390.0,36.0,6.7523100859356315,12.747718130223054,0.0,6.749621606391404,12.752510405601289,0.30285810660138496,0.30285810660138496,40.39614639557052
67651,1128.6441833333333,1175.0,379.0,24.0,6.75931370309217,12.78055815760047,0.0,6.74652699168706,12.76213026898508,0.74040029077452,0.74040029077452,40.39614639557052
67652,1128.6608666666666,1177.0,373.0,23.0,6.726262073658629,12.755131394221937,0.0,6.740622112689243,12.772979823231237,0.9403275170293449,0.9403275170293449,40.39614639557052
67653,1128.67755,1173.0,370.0,21.0,6.744945011418723,12.783760600653144,0.0,6.749757794745381,12.785733109118542,0.4332578808032337,0.43325788080323374,40.39614639557052
67654,1128.6942333333334,1172.0,370.0,21.0,6.751896864810316,12.791879733923855,0.0,6.754801499498288,12.780555492863943,0.20212979408918388,0.20212979408918388,40.39614639557052
67657,1128.7442833333334,1176.0,391.0,33.0,6.789116328622731,12.789639709212116,0.0,6.757123385864112,12.770708952239938,0.3006481966253226,0.3006481966253226,40.39614639557052
67658,1128.7609666666667,1181.0,386.0,37.0,6.739662472182671,12.74157651097468,0.0,6.7603895690011075,12.766902321366812,0.3517191512146812,0.3517191512146812,40.39614639557052
67661,1128.8110166666668,1178.0,382.0,33.0,6.747980417898315,12.76045102345248,0.0,6.769044538119477,12.782231256553617,0.7306197682751133,0.7306197682751133,40.39614639557052
67662,1128.8277,1168.0,377.0,35.0,6.799915679902359,12.832849760355334,0.0,6.7653479270691825,12.793846376373654,2.724766027499274,2.724766027499274,40.39614639557052
67663,1128.8443833333333,1165.0,370.0,40.0,6.798792223341235,12.846649252819459,0.0,6.785974938186084,12.834355295533177,5.152478062030824,5.152478062030824,40.39614639557052
67664,1128.8610666666666,1167.0,372.0,42.0,6.7916642317803975,12.833982911384405,0.0,6.846642914542505,12.895253618601807,0.5462469736628656,0.5462469736628656,40.39614639557052
67675,1129.0445833333333,1147.0,372.0,34.0,6.911743296472445,12.974587462462786,0.0,6.923823286525509,12.959224980710777,0.9564378494166382,0.9564378494166382,40.39614639557052
67682,1129.1613666666667,1139.0,425.0,29.0,7.067698765162271,13.06402101488735,0.0,7.014904547144642,13.023879450165595,3.5143256071868847,3.5143256071868847,40.39614639557052
67683,1129.17805,1138.0,422.0,29.0,7.0661220176748465,13.067342479784902,0.0,7.0517281656923965,13.06950374259254,0.9131077226914409,0.9131077226914409,40.39614639557052
67685,1129.2114166666668,1137.0,420.0,29.0,7.066501701585575,13.07134343852323,0.0,7.067204718728748,13.095747530300581,0.18170628560206595,0.18170628560206595,40.39614639557052
67695,1129.37825,1122.0,356.0,32.0,7.002500552198896,13.1104694241522,0.0,7.077055788715221,13.124416945245034,2.0595377411880387,2.0595377411880387,40.39614639557052
67697,1129.4116166666668,1109.0,417.0,23.0,7.170584263562046,13.205605160795482,0.0,7.122446406980586,13.176012659285988,3.469414980991166,3.469414980991166,40.39614639557052
67699,1129.4449833333333,1109.0,422.0,27.0,7.178655365133011,13.20764047954814,0.0,7.2057080501162325,13.256439817025296,0.08787248335677983,0.08787248335677983,40.39614639557052
67715,1129.7119166666666,1096.0,414.0,28.0,7.210391355678784,13.259564281528366,0.0,7.197693204679681,13.23439552887281,11.88755082981269,11.887550829812692,40.39614639557052
67716,1129.7286,1097.0,412.0,28.0,7.204042969388519,13.254833951675018,0.0,7.0558885413692805,13.09574548114867,5.816474267178875,5.816474267178875,40.39614639557052
67717,1129.7452833333334,1157.0,371.0,20.0,6.851599690263231,12.906243551842191,0.0,6.976792904616633,13.03952903840103,1.138956195651606,1.138956195651606,40.39614639557052
67718,1129.7619666666667,1159.0,371.0,20.0,6.8394614778427885,12.892048870658732,0.0,6.9725170955839895,13.058043295676585,0.7466851804654034,0.7466851804654034,40.39614639557052
67729,1129.9454833333334,1074.0,340.0,23.0,7.169884847210167,13.3279436434282,0.0,7.0536653467214565,13.168460487451632,1.1134333693777816,1.1134333693777816,40.39614639557052
67741,1130.1456833333334,1064.0,369.0,70.0,7.246545698341087,13.371067403124995,0.0,7.201047017983029,13.335694533018616,7.117011206003294,7.117011206003294,40.39614639557052
67742,1130.1623666666667,1057.0,361.0,61.0,7.256630927153787,13.39456577918444,0.0,7.283795789452112,13.420845884883947,0.5474649261454964,0.5474649261454964,40.39614639557052
67745,1130.2124166666667,1066.0,374.0,83.0,7.247435309949016,13.364696499972853,0.0,7.27606931606699,13.394557188435648,4.751755094599199,4.751755094599199,40.39614639557052
67746,1130.2291,1050.0,387.0,79.0,7.310209069888428,13.420346086185287,0.0,7.320883993023669,13.459949760296329,11.123491540488596,11.123491540488596,40.39614639557052
67747,1130.2457833333333,1056.0,377.0,87.0,7.280974878466584,13.399775868919324,0.0,7.464742936061646,13.57718199436783,37.49550830809017,37.49550830809017,40.39614639557052
67748,1130.2624666666668,1054.0,379.0,86.0,7.289211775246241,13.406644132078316,0.0,7.061474300135486,13.098969395867432,7.706502388204422,7.706502388204424,40.39614639557052
67757,1130.4126166666667,1190.0,452.0,109.0,6.873898738366826,12.765903388982906,0.0,6.2968256415817585,12.23048488124203,3.2190100178444783,3.2190100178444783,40.39614639557052
67779,1130.77965,1286.0,355.0,39.0,4.827243926709839,10.621109309395608,0.0,5.511070205367228,11.348162501332451,24.13078406700456,24.13078406700456,40.39614639557052
67781,1130.8130166666667,1287.0,355.0,39.0,4.790126097387945,10.578600172771424,0.0,4.972335768315347,10.749786368074542,4.323592915595461,4.323592915595461,40.39614639557052
67783,1130.8463833333333,1281.0,361.0,34.0,5.087785847437108,10.891048909171646,0.0,4.865096226087279,10.65328896552483,9.795409109628181,9.795409109628181,40.39614639557052
67786,1130.8964333333333,1278.0,371.0,30.0,5.305712649951363,11.098450697112652,0.0,5.208090265856928,11.003589090872683,8.220173974617817,8.220173974617817,40.39614639557052
67787,1130.9131166666666,1278.0,369.0,30.0,5.281210403218618,11.07870539268422,0.0,5.307673890085205,11.097878298297008,0.865400361132026,0.865400361132026,40.39614639557052
67789,1130.9464833333334,1280.0,375.0,29.0,5.300039090657291,11.074108317879256,0.0,5.332986049359735,11.111774001194552,1.7523689489594436,1.7523689489594438,40.39614639557052
67790,1130.9631666666667,1280.0,375.0,29.0,5.300039090657291,11.074108317879256,0.0,5.314218644034658,11.08935770139315,3.25506850611974,3.25506850611974,40.39614639557052
67791,1130.97985,1279.0,378.0,28.0,5.362527096950196,11.13455945505698,0.0,5.2757326596676375,11.051044456862863,2.4102611187078757,2.4102611187078757,40.39614639557052
67792,1130.9965333333334,1280.0,368.0,32.0,5.212105553566328,11.002659550807978,0.0,5.242204062305001,11.028845967429945,3.3831193216450095,3.3831193216450095,40.39614639557052
67793,1131.0132166666667,1280.0,365.0,33.0,5.1728009029852045,10.970723284883828,0.0,5.273287035191416,11.075957697657573,1.657551264552323,1.657551264552323,40.39614639557052
67795,1131.0465833333333,1275.0,367.0,29.0,5.338135432731549,11.153836913161625,0.0,5.305648835276797,11.120808269314725,3.3725220726190224,3.3725220726190224,40.39614639557052
67796,1131.0632666666668,1271.0,369.0,29.0,5.462433477511872,11.290083518318147,0.0,5.344012927865937,11.161965728993728,15.329988421960405,15.329988421960405,40.39614639557052
67797,1131.07995,1276.0,368.0,27.0,5.323414020867854,11.132321205781258,0.0,5.543259183540393,11.322314432062798,8.224645215563246,8.224645215563246,40.39614639557052
67799,1131.1133166666666,1277.0,370.0,31.0,5.320616650346426,11.120274457694018,0.0,5.331116019852407,11.14822666226306,53.68547420295302,53.68547420295302,40.39614639557052
67801,1131.1466833333334,1274.0,381.0,21.0,5.519050565928607,11.306963579566956,0.0,4.015065054957218,9.932996389230638,10.012653452980961,10.01265345298096,40.39614639557052
67837,1131.7472833333334,1273.0,281.0,19.0,3.8898561244433605,10.03037406582071,0.0,8.008995184035413,14.42876140101909,238.39385374821796,238.39385374821796,40.39614639557052
67838,1131.7639666666666,1273.0,280.0,18.0,3.8631327983529746,10.009284467258379,0.0,5.4726588156338805,11.365242102622194,908.6539766003717,908.6539766003717,40.39614639557052
67839,1131.78065,1386.0,225.0,25.0,13.107298979388117,19.15218100334827,0.0,-4.419258716012608,-0.1219979452889632,17.969219702454943,17.969219702454943,40.39614639557052
67857,1132.08095,1371.0,363.0,54.0,-20.01494348024128,-18.170579354069588,0.0,-7.791673139044549,-4.334518311800105,250.05234536560621,250.05234536560627,40.39614639557052
67858,1132.0976333333333,1371.0,363.0,54.0,-20.01494348024128,-18.170579354069588,0.0,-4.9083885764257795,-1.319587744564624,358.0744614714717,358.07446147147175,40.39614639557052
67859,1132.1143166666666,1385.0,248.0,26.0,14.115649300700353,20.31245576487917,0.0,-1.051736353193336,3.242585345062048,583.0178441164342,583.0178441164342,40.39614639557052
67860,1132.131,1385.0,248.0,26.0,14.115649300700353,20.31245576487917,0.0,5.425605553022623,10.498780335780271,125.35257313679588,125.35257313679588,40.39614639557052
67863,1132.18105,1340.0,363.0,107.0,0.7591849547831203,5.8719434961965264,0.0,9.341226015997307,15.40078920876615,162.43445902227035,162.43445902227035,40.39614639557052
67864,1132.1977333333334,1340.0,363.0,107.0,0.7591849547831203,5.8719434961965264,0.0,10.497507674611162,17.851673152692047,599.6023381531501,599.6023381531501,40.39614639557052
67865,1132.2144166666667,1420.0,413.0,80.0,28.191722704218215,39.132225001871454,0.0,16.953278822186252,25.49303060502463,930.0413152453767,930.0413152453767,40.39614639557052
67866,1132.2311,1418.0,415.0,77.0,32.67477842783887,44.734313832066086,0.0,27.15831053748866,37.18103545345788,140.06637734476013,140.06637734476013,40.39614639557052
67875,1132.38125,1388.0,350.0,62.0,35.35603202743636,45.37943825816426,0.0,41.11260282051839,52.915687697991785,0.0,0.0,40.39614639557052
